399.72	1466
399.80	1454
400.27	1422
400.62	52
400.69	1426
401.29	1410
401.50	1426
401.85	1458
401.97	208
402.09	1574
402.74	1406
403.62	244
403.65	1538
404.15	1462
404.47	1402
404.78	1482
404.96	1402
405.07	1466
405.51	1438
405.55	1474
406.05	268
406.06	1482
406.15	1434
406.63	1454
406.72	1410
407.01	1418
407.18	1454
407.41	1398
407.89	1458
408.28	1466
408.31	1414
408.33	1426
408.57	1478
408.67	1458
408.76	1614
409.62	156
409.87	160
409.92	148
410.15	168
410.29	1542
410.29	1418
410.35	1458
410.39	1550
410.87	1582
411.02	1454
411.44	1466
411.51	1418
411.68	1422
412.10	1458
412.74	1454
412.85	1398
413.08	1398
413.17	16
413.20	12
413.55	132
413.65	108
413.66	1414
413.82	1442
413.83	1470
413.89	1470
413.91	1550
414.14	1414
414.58	1386
414.66	1482
414.76	1438
414.90	104
415.15	1566
415.28	1462
415.76	1594
415.99	1394
416.22	1462
416.46	1478
416.50	1386
416.56	1446
416.59	1474
416.64	1418
416.73	1474
416.90	1450
417.02	1466
417.12	1530
417.21	1454
417.23	1542
417.97	1474
418.27	1462
418.54	1582
418.66	1462
419.00	1478
419.24	1434
419.27	1402
419.91	1446
419.92	1482
420.23	1602
420.25	1466
420.75	1462
421.00	1590
421.17	1390
421.67	1454
422.13	1554
423.06	1430
423.60	1386
423.62	1478
423.62	1418
423.67	1402
423.70	1454
423.86	1450
424.05	112
424.18	1534
424.23	1446
424.55	1442
424.84	1422
424.85	1470
424.92	1434
425.20	1410
425.25	1394
425.51	1458
425.54	1462
425.74	1386
426.16	1582
426.23	1478
426.28	1386
426.55	1438
426.76	1430
427.03	1466
427.10	1426
427.10	1558
427.34	1402
427.45	144
427.55	140
427.61	1398
427.83	1426
428.11	1438
428.15	136
428.50	1470
428.80	1478
428.90	164
428.94	1390
429.53	1458
429.65	1610
429.95	1414
430.09	1526
430.22	1534
430.23	1418
430.25	1414
430.30	36
430.35	1406
430.55	0
430.57	4
430.63	1570
430.70	20
430.87	8
431.00	1570
431.13	1478
431.36	1414
431.50	1438
431.73	1470
431.78	1426
431.79	1470
431.92	1462
431.95	1390
432.01	1398
432.93	1482
433.23	1446
433.96	1402
434.60	1574
434.67	1474
434.89	1546
435.01	1578
435.18	1438
435.28	1558
435.65	1454
436.13	1450
436.25	1562
436.62	1426
436.86	1550
437.01	1402
437.14	1550
437.20	1542
437.37	1562
437.41	1470
437.51	1470
437.58	1438
437.97	1402
438.04	1550
438.15	1390
438.16	1430
438.27	1454
438.54	1418
438.81	1542
439.54	1594
439.55	1386
439.80	1446
439.82	1466
439.99	1398
440.36	1410
440.73	1398
440.96	1450
440.98	1446
441.00	200
441.22	1542
441.24	1450
441.70	1410
441.80	1406
442.61	1586
442.71	1390
442.91	1466
443.09	1386
443.12	212
443.28	1414
443.30	1590
443.80	192
444.38	1550
444.52	1546
444.55	1546
445.01	1394
445.07	1406
445.11	1414
445.71	1454
445.81	1466
446.19	1402
446.20	1426
446.43	1562
446.67	100
446.84	1574
446.86	1470
446.97	140
447.06	1458
447.16	1458
447.43	1450
447.63	1546
447.72	136
447.93	1414
448.11	1426
448.17	152
448.40	148
448.66	1406
448.68	1386
448.68	1394
448.72	144
448.77	196
448.85	1474
448.96	1562
449.24	1470
449.29	1570
449.54	1570
449.96	1450
450.13	1474
450.30	1546
450.45	1614
450.76	1470
450.79	1534
451.65	1410
451.67	1390
451.71	1458
451.80	16
452.09	1558
452.24	1574
452.40	12
452.40	76
452.44	1414
452.55	1390
452.70	116
453.11	1598
453.47	56
453.67	20
453.73	1590
454.22	1422
454.29	1470
454.71	1570
454.85	1470
454.92	200
455.05	120
455.38	1430
455.46	1606
455.89	1386
455.96	1426
456.58	1446
456.61	1446
456.74	1454
456.76	1418
456.81	1458
457.08	1482
457.19	1386
457.94	1458
458.79	1610
458.97	1430
459.42	212
459.67	1410
459.92	1406
459.95	1558
460.42	1458
460.43	1566
460.52	1558
460.52	192
460.62	1446
461.06	1586
461.22	1542
461.31	1462
461.57	1402
461.58	1466
461.68	1450
461.68	1614
461.77	1466
461.82	1406
461.94	1418
462.59	1438
462.68	1386
463.15	1410
463.17	1446
463.28	1442
463.38	1430
463.38	1418
463.56	1482
463.76	1566
464.09	1610
464.28	1422
464.33	1442
464.51	1462
464.57	208
464.67	1418
464.90	196
465.03	1410
465.40	140
465.78	1474
466.18	1522
466.27	160
466.33	1430
466.35	136
466.70	164
466.77	1538
466.86	1482
467.03	1386
467.08	1426
467.09	1614
467.10	216
467.36	1406
467.43	1526
467.47	1418
467.50	1406
467.69	1546
467.75	1570
467.86	1562
468.14	1534
468.48	1434
468.65	68
468.74	1466
469.05	1394
469.33	1530
469.64	1394
470.10	264
470.31	1606
470.62	1466
470.70	1442
470.71	1446
470.72	1426
470.90	1594
471.17	1434
471.24	1606
471.44	1454
471.61	1430
471.95	1406
471.96	1422
472.13	1450
472.42	1474
472.77	1426
472.97	1606
473.22	80
473.47	1466
473.57	1410
473.75	1402
473.89	1410
474.37	92
474.45	1614
474.45	1534
474.49	1458
474.68	1458
475.00	1446
475.02	1466
475.04	1454
475.05	1462
475.07	24
475.27	8
475.50	60
475.52	1450
475.62	16
475.77	256
475.98	1554
475.99	1418
476.17	1450
476.22	1418
476.25	1422
476.32	12
476.33	1454
476.50	1458
476.75	20
477.05	1454
477.38	1430
477.84	1442
477.91	1574
478.27	96
478.32	1426
479.08	1530
479.44	1398
479.78	1454
479.80	216
480.06	1422
480.15	1478
480.18	1418
480.21	1474
480.42	264
480.92	1394
480.97	208
481.01	1390
481.16	1434
481.48	1430
481.51	1418
481.63	1538
481.73	1446
482.01	1522
482.38	1470
482.43	1530
482.66	1418
482.75	1478
482.84	1458
482.85	1470
482.94	1482
483.41	1398
483.50	1394
483.87	152
484.25	148
484.26	1410
484.62	180
484.67	164
484.74	1450
484.81	1390
484.85	1410
484.85	168
485.01	1538
485.99	1406
486.35	1454
486.45	1526
486.62	1450
486.75	1434
486.81	1386
487.34	1458
487.65	1450
487.94	1418
488.12	1406
488.22	1406
488.51	1534
489.07	1558
489.38	1394
490.06	1398
490.38	1590
490.65	1478
490.74	1442
490.81	1554
491.42	1422
491.54	1386
491.59	1614
492.02	1394
492.24	1394
492.32	1450
492.34	1430
492.58	1398
492.90	1610
493.20	1458
493.28	1450
493.62	1458
493.77	1446
493.91	1534
494.37	1418
494.60	1450
494.72	1578
494.94	1550
494.98	1478
495.03	1442
495.29	1454
495.55	1390
495.65	44
496.05	1546
496.06	1474
496.17	1470
496.39	1458
496.40	1414
496.41	1534
496.42	4
496.48	1598
496.50	1474
496.70	1610
496.77	28
496.99	1474
497.15	32
497.19	1390
497.27	100
497.37	1610
497.50	180
497.91	1462
498.08	1438
498.17	1530
498.25	1446
498.34	1450
498.75	1454
499.03	1422
499.24	1462
499.29	1398
499.34	1398
499.67	184
499.83	1394
499.84	1450
499.85	1582
500.01	1406
500.16	1418
500.22	1558
500.25	260
500.30	1398
500.54	1426
500.60	1386
500.60	1406
500.63	1394
500.64	1474
500.70	1430
500.98	1430
501.20	1398
501.63	1458
501.85	1386
502.04	1450
502.37	1474
502.52	1438
502.55	1422
502.56	1426
502.88	1402
502.95	136
503.00	1430
503.13	1554
504.05	1394
504.17	1406
504.37	1386
504.49	1418
504.72	1398
504.73	1614
505.01	1402
505.18	1482
505.32	1398
505.33	1606
505.70	1470
505.89	1426
506.02	48
506.59	1458
506.77	1434
507.05	1526
507.25	1454
507.27	1542
507.33	1426
507.48	1462
507.54	1390
507.62	1478
507.85	1478
507.87	124
507.89	1462
508.71	1482
508.96	1390
509.50	1414
509.68	1434
509.80	1466
509.86	1418
510.06	1458
510.08	1394
510.68	1618
511.59	1466
511.60	1458
511.75	1434
512.01	1434
512.44	1410
513.41	1482
513.44	1586
513.66	1434
513.85	1462
513.90	260
513.91	1454
514.12	184
514.25	1598
514.27	1454
514.55	1582
514.65	40
514.67	1450
514.70	84
514.72	1402
515.20	1422
515.22	1394
515.59	1386
515.72	1422
515.88	1470
516.15	1386
516.36	1386
516.49	1482
516.60	1410
516.67	1406
516.97	1410
517.00	1394
517.07	1458
517.20	1466
517.26	1538
517.73	1410
517.81	1618
518.19	1538
518.29	1474
518.98	1430
518.99	1614
519.10	1422
519.30	1474
519.39	1414
519.45	108
519.52	1482
520.06	1582
520.46	1550
520.50	1470
520.73	1398
520.84	1606
521.17	168
521.29	1590
521.53	1442
521.60	236
521.62	1406
521.70	188
521.85	160
521.87	156
521.96	1610
522.01	1446
522.65	1542
522.95	232
522.95	268
523.77	1410
523.84	1542
524.08	1402
524.11	1534
524.18	1430
524.56	1462
525.17	1478
525.31	1562
525.42	1410
525.55	1550
525.63	1434
525.91	1386
526.21	1402
526.59	1610
527.36	1438
527.79	1426
527.87	1414
528.40	16
528.43	1410
528.68	1410
529.25	20
529.35	1394
529.36	1470
529.51	1558
529.83	1454
529.83	1478
529.89	1442
530.04	1414
530.27	1394
530.83	1422
531.31	1466
531.40	1482
531.85	1390
531.97	1526
532.21	1482
532.46	1450
532.51	1454
532.57	1398
532.94	1558
533.04	1454
533.12	1410
533.64	1558
533.72	1590
534.27	188
534.27	236
534.28	1414
534.32	1590
534.86	1430
535.02	1614
535.07	1598
535.35	1582
535.72	232
536.22	1470
536.25	268
536.87	1558
536.91	1434
537.10	1438
537.15	208
537.43	1602
537.46	1398
537.52	1470
537.65	1446
537.85	240
537.91	1442
538.10	164
538.32	1398
538.47	160
538.58	1578
538.61	1434
538.92	1390
538.99	1394
539.05	144
539.07	1430
539.07	156
539.13	1422
539.25	148
539.33	1394
539.84	1474
539.90	1474
539.94	1390
540.26	1406
540.33	1434
540.59	1474
540.63	1478
540.66	1390
540.69	1386
540.70	1530
540.95	1462
541.37	1430
541.42	1426
541.57	1410
541.65	1538
541.77	1594
541.88	1458
542.40	1422
542.41	1482
542.70	1462
543.56	1390
543.68	1446
543.99	1554
544.11	1406
544.34	1422
544.37	1406
544.38	1414
544.51	1450
544.69	1390
544.77	1386
545.04	1482
545.41	1478
545.44	1462
545.47	1414
545.56	1418
545.79	1438
545.82	1610
546.48	1446
546.48	1430
546.85	72
546.86	1458
546.87	40
546.93	1398
547.16	1458
547.48	1534
547.59	1426
547.92	8
548.14	1482
548.23	1478
548.28	1438
548.33	1474
548.38	1386
548.79	1430
548.81	1454
548.90	4
549.07	1462
549.12	1438
549.18	1598
549.20	1422
549.27	1450
549.47	112
549.72	1410
549.72	56
549.75	1390
549.84	1430
549.99	1478
0.04	1475
0.10	1427
0.15	1411
0.41	1427
0.48	1439
0.66	1431
1.14	1403
1.54	1591
1.55	1443
1.77	1431
1.79	1527
2.98	1595
3.10	1407
3.25	1387
3.29	1555
3.60	1551
3.67	1407
3.94	1471
4.02	1479
4.16	1455
4.25	77
4.68	1479
4.74	1475
4.76	1399
5.28	81
5.34	1387
5.78	1467
5.80	1455
5.96	1395
6.08	241
6.08	1619
6.14	1435
6.25	1443
6.33	177
6.33	1479
6.45	1407
6.63	1619
6.64	1415
7.10	1391
7.20	125
7.26	1431
7.40	57
7.50	245
7.76	1595
7.83	205
8.09	1463
8.13	201
8.18	129
8.20	61
8.53	89
8.55	37
8.68	93
9.13	105
9.18	1443
9.23	53
9.24	1471
9.28	1
9.55	5
9.61	1551
9.68	9
9.68	1467
9.70	269
10.00	13
10.03	1479
10.36	1411
10.48	149
10.53	153
10.65	1451
10.67	1427
10.75	29
10.80	157
10.82	1599
10.82	1471
11.00	141
11.28	1543
11.40	137
11.45	161
11.72	1607
11.93	1455
12.14	1411
12.15	121
12.57	1439
12.62	1415
12.65	1423
12.79	1451
12.83	1591
12.90	1455
13.25	1407
13.71	1411
13.77	1555
14.56	1407
15.04	1411
15.24	1415
15.25	1415
15.51	1587
15.68	1475
15.75	1403
15.95	1479
16.09	1439
16.09	1399
16.21	1423
16.50	1451
17.03	1387
17.05	1571
17.06	1459
17.28	1459
17.35	1451
17.54	1391
17.85	1535
18.25	1391
18.48	1439
19.22	1483
19.48	1411
19.61	1567
20.21	1451
20.38	1579
20.50	241
20.69	1431
20.76	1611
20.85	177
20.88	1583
21.24	1483
21.27	1419
21.34	1463
21.53	1599
21.57	1455
21.57	1619
21.83	245
21.86	1475
21.92	1403
21.96	1603
22.02	1395
22.03	205
22.14	1467
22.38	201
22.81	1419
22.89	1395
22.94	1547
23.20	1403
23.29	1471
23.35	1467
23.50	101
23.61	1399
23.66	1431
23.71	1595
23.73	269
23.95	1607
24.05	1399
24.06	1471
24.06	1603
24.24	1471
24.45	1547
24.47	1567
24.85	1459
24.89	1463
25.14	1407
25.25	1463
25.37	1415
25.60	1471
25.71	1439
26.56	1479
26.73	153
26.85	1539
27.25	157
27.35	1555
27.55	1439
27.74	1427
27.91	1463
28.03	253
28.14	1471
28.15	149
28.37	1387
28.37	1411
28.45	197
28.62	1471
28.83	113
29.08	49
29.91	1483
30.00	217
30.02	1439
30.07	1387
30.09	1439
30.13	117
30.22	1591
30.43	1443
30.48	1483
30.53	21
30.73	45
30.87	1571
30.88	1455
30.96	1387
31.01	1455
31.04	1475
31.10	1475
31.29	1431
31.30	1463
31.30	25
31.34	1447
31.50	69
31.53	121
31.74	1543
31.90	1543
32.00	1439
32.03	1447
32.21	1459
32.32	1467
32.58	109
33.04	1451
33.08	1543
33.16	1431
33.25	133
33.38	1603
33.58	1427
34.27	1555
34.44	1567
34.57	1431
34.62	1443
34.88	1483
35.19	1459
35.46	1435
35.71	1419
35.88	1463
35.90	1447
36.05	1459
36.25	1443
36.30	193
36.31	1431
36.39	1603
36.68	1395
36.75	89
36.85	1483
37.18	1395
37.48	1419
37.68	1451
37.91	1483
38.15	1395
38.16	1431
38.25	1399
38.51	1423
38.80	1479
38.91	1599
39.34	1431
39.38	1455
39.38	1415
39.50	253
39.62	1439
39.63	1431
39.68	1411
39.87	1423
40.15	1423
40.32	1423
40.40	1415
40.40	1423
40.63	1479
40.66	1479
40.92	1563
41.08	1527
41.10	217
41.33	197
41.65	1551
42.18	81
42.40	1431
42.41	1463
42.79	1483
42.93	73
42.94	1531
43.02	1455
43.28	1567
43.33	1455
43.84	1483
44.13	1591
44.30	1419
44.62	1575
44.99	1439
45.01	1547
45.33	165
45.43	145
45.50	161
45.61	1531
46.16	1403
46.40	169
46.46	1439
46.62	1459
46.69	1407
46.98	29
47.08	1415
47.24	1439
47.40	1463
47.44	1591
47.96	1475
48.00	1391
48.01	1475
48.08	1439
48.25	33
48.48	9
48.61	1583
48.75	1571
48.79	1423
49.05	65
49.95	1431
50.88	1407
50.95	1619
51.15	1471
51.43	1447
52.45	1535
52.60	1551
52.87	1455
52.89	1411
53.02	1463
53.13	1531
53.26	1483
53.28	1591
53.57	1419
53.70	1395
53.89	1567
54.03	1395
54.22	1407
54.24	1399
54.32	1395
54.58	1539
54.85	1463
55.17	1619
55.34	1467
55.63	1395
56.11	1451
56.34	1451
56.49	1399
56.50	1451
56.64	1395
56.70	1611
57.76	1399
57.89	1547
58.09	1587
58.33	1387
58.74	1395
58.77	1447
58.97	1591
59.20	45
59.21	1463
59.33	1427
59.46	1387
59.48	181
59.60	1391
59.74	1471
59.82	1475
59.82	1595
59.89	1599
59.90	1483
59.97	1423
60.03	1423
60.22	1483
60.82	1431
61.19	1431
61.33	1407
61.36	1543
61.77	1399
61.86	1395
61.87	1467
61.98	1451
62.25	1395
62.39	1543
62.45	1439
62.69	1451
62.91	1475
63.12	1463
63.93	1411
64.01	1403
64.25	1
64.43	261
64.44	1603
64.47	1395
64.55	149
64.69	1443
64.80	5
64.84	1595
64.86	1455
65.00	237
65.13	25
65.27	1479
65.53	21
65.55	1403
65.98	241
66.30	101
66.47	1459
66.70	249
66.85	1411
67.08	1467
67.09	1563
67.51	1411
67.75	1451
67.90	1431
68.23	193
68.36	1387
68.46	1547
68.55	1535
69.67	1395
69.78	1479
69.81	1403
70.10	1479
70.12	1459
70.43	1599
70.46	1567
70.56	1443
70.68	1459
71.09	1431
71.13	1439
71.13	1419
71.46	1447
71.53	1399
71.68	1559
71.94	1463
71.99	1415
72.03	1571
72.17	1447
72.26	1411
72.45	1559
72.81	1531
72.98	181
72.99	1475
73.04	1455
73.08	1407
73.18	1523
73.24	1395
73.41	1435
73.46	1431
73.96	1587
74.17	1479
74.54	1403
74.56	1599
74.81	1455
74.95	1399
75.25	1599
75.41	1455
75.56	1459
75.82	1483
75.98	1415
76.10	1391
76.34	1427
76.36	1419
76.45	209
76.53	1403
76.59	1615
76.95	261
76.98	237
77.19	1583
77.23	249
77.55	1455
77.69	1443
77.93	189
78.49	1471
78.56	1419
78.60	1583
78.88	1467
78.93	1435
79.15	1431
79.24	1419
79.26	1427
79.33	141
79.41	1407
79.42	1399
79.54	1439
79.67	1459
79.75	1439
79.93	1467
79.99	1423
80.03	137
80.21	1411
80.23	145
80.30	105
80.33	1479
80.47	1403
80.63	153
80.83	157
81.05	161
81.13	1415
81.17	1467
81.41	1579
81.60	1483
81.83	165
81.97	1411
82.12	1423
82.17	1575
82.55	233
82.70	1535
82.71	1415
82.83	1483
83.23	1591
83.39	1395
83.48	1555
83.49	1419
83.77	1415
84.10	69
84.29	1407
84.32	1391
84.39	1447
84.42	1455
84.48	1435
84.84	1399
84.99	1427
85.12	1415
85.20	241
85.22	1399
85.46	1411
85.48	85
85.50	1587
85.66	1419
85.70	13
85.88	9
86.05	117
86.24	1479
86.28	1443
86.30	53
86.45	17
86.86	1443
86.92	1415
86.93	1471
87.05	1531
87.34	1451
87.40	65
87.51	1419
87.68	1479
88.35	1479
88.57	1531
88.67	1407
88.82	1607
89.01	1607
89.36	1451
89.48	189
89.93	1539
90.10	1547
90.23	209
90.56	1395
90.57	1403
90.60	1447
90.89	1471
90.94	1455
91.47	1435
91.67	1395
92.44	1591
92.72	1455
92.74	1603
92.74	1435
92.90	1535
93.20	1415
93.21	1451
93.49	1475
93.65	1395
93.68	1619
93.73	257
93.98	1399
94.16	1447
94.85	1479
95.14	1523
95.18	233
95.47	1463
95.48	1387
95.77	1423
95.87	1451
96.09	1619
96.11	1567
96.22	1583
97.08	1475
97.51	1403
97.78	1543
98.38	1591
98.55	1415
98.81	1459
98.97	1407
99.28	1463
99.68	185
99.94	1455
100.10	269
100.45	157
100.55	169
100.73	161
100.76	1583
100.80	145
100.87	1471
100.94	1527
100.95	1463
101.06	1547
101.15	141
101.17	1415
101.22	1563
101.38	1435
101.52	1447
101.73	1579
101.77	1467
101.82	1579
102.02	1399
102.07	1535
102.58	1611
102.62	1475
102.62	1419
102.94	1483
102.98	173
103.31	1403
103.54	1419
104.23	1567
104.28	1411
104.37	1479
104.53	1419
104.93	1439
105.04	1471
105.09	1451
105.25	1419
105.30	1543
105.50	1471
105.55	1547
105.93	1407
105.98	1431
106.29	1567
106.30	1599
106.70	1395
106.85	1463
106.98	1451
107.13	1483
107.20	1447
107.25	97
107.52	1403
107.84	1407
107.85	257
107.90	1547
107.99	1387
108.21	1403
108.41	1451
108.50	1423
109.12	1431
109.14	1535
109.37	1411
109.44	1439
109.64	1535
109.87	1403
109.90	1419
109.95	1539
110.25	1443
110.38	1587
110.51	1463
110.68	1443
110.75	1415
110.94	1607
111.12	1411
111.19	1431
111.57	1443
111.85	1483
112.19	1423
112.52	1423
112.68	185
112.71	1391
112.75	1471
113.13	1563
113.40	1611
114.51	1455
114.54	1455
114.70	1391
114.70	197
114.86	1431
114.95	1467
115.03	1599
115.19	1539
115.29	1403
115.33	269
115.56	1435
115.65	1447
115.68	173
115.77	1391
115.83	1403
115.95	1419
116.07	1571
116.16	1619
116.32	1555
116.32	1483
116.32	1415
116.64	1615
117.42	1403
117.60	1427
117.66	1451
117.95	153
118.27	1435
118.35	1395
118.38	149
118.51	1435
118.54	1531
118.56	1531
118.61	1563
118.78	157
119.13	41
119.33	1439
119.78	1591
119.99	1387
120.09	1463
120.10	213
120.13	1611
120.63	1395
120.77	1427
121.30	1387
121.59	1619
121.76	1459
121.94	1431
122.13	1563
122.23	1407
122.33	21
122.37	1451
122.61	1567
122.83	1479
122.85	25
122.98	1571
123.40	1455
123.61	1619
123.81	1391
123.84	1615
123.93	1463
124.14	1427
124.19	1563
124.36	1443
124.36	1431
124.58	1395
125.02	1391
125.16	1415
125.31	1559
125.49	1447
125.52	1459
125.73	1459
126.04	1439
126.20	1395
126.43	1435
126.54	1471
126.54	1439
126.59	1435
126.61	1459
126.72	1411
126.78	1479
127.17	1455
127.42	1391
127.52	1619
127.83	1399
128.05	1587
128.54	1471
128.67	1419
128.77	1443
128.85	1551
128.90	1407
129.00	1439
129.45	1459
129.53	1531
129.57	1579
129.59	1423
129.80	1391
129.82	1403
129.88	1415
130.27	1419
130.38	197
130.45	213
130.53	1447
130.82	1447
131.00	109
131.08	1467
131.10	1539
131.12	1415
131.36	1431
131.72	1399
131.75	1419
131.75	1595
131.94	1431
132.17	1427
132.35	1427
132.39	1475
132.41	1435
132.49	1551
132.62	1451
132.83	1603
133.04	1407
133.04	1463
133.29	1475
133.64	1439
134.01	1443
134.71	1483
134.82	1419
135.01	1539
135.32	1415
135.32	1415
135.43	1479
135.84	1475
135.90	1543
135.95	1447
135.97	1403
136.05	141
136.09	1399
136.10	137
136.18	1571
136.23	201
136.50	1523
136.86	1523
137.02	1575
137.26	1395
137.28	13
137.40	1415
137.60	9
137.79	1407
137.90	1435
137.99	1439
138.40	1463
138.40	77
138.44	1475
138.69	1411
139.13	125
139.25	229
139.59	1599
139.74	1475
140.14	1611
140.75	1583
141.34	1595
141.34	1603
141.36	1443
141.77	1563
142.64	1443
142.88	1619
143.23	1407
143.26	1459
143.35	1399
143.36	1427
143.96	1583
144.35	1411
144.37	1579
144.62	1483
144.76	1419
144.85	1435
146.12	1547
146.26	1475
146.50	1471
146.71	1407
146.97	1467
147.69	1399
147.79	1479
148.03	1411
148.46	1615
148.68	1475
148.80	1411
148.89	1395
149.00	1555
149.17	1479
149.64	1395
149.65	229
149.83	201
149.94	1427
150.28	1451
150.44	1443
150.79	1435
150.85	1483
151.00	1411
151.06	1407
151.48	1391
151.61	1479
151.70	1415
151.73	1435
151.77	1435
151.90	61
151.93	1583
152.05	1459
152.31	1407
152.33	1443
152.80	1447
152.85	1475
152.91	1395
152.92	1451
153.11	1419
153.61	1423
153.62	1455
153.88	21
153.88	1391
154.06	1595
154.08	57
154.20	1451
154.28	129
154.40	165
154.76	1455
154.83	1403
154.94	1455
154.95	169
155.42	1543
155.60	85
155.73	1427
155.78	149
156.17	1463
156.39	1439
156.48	265
156.49	1407
156.57	1387
157.25	1435
157.66	1451
157.81	1583
158.29	1439
158.46	1443
158.60	1615
158.61	1447
158.66	1427
160.18	1547
160.29	1391
160.92	1435
161.00	1591
161.12	1599
161.29	1407
161.42	1435
161.60	1395
161.67	1391
162.43	1599
162.51	1475
162.65	1455
162.82	1431
162.90	1443
163.17	1447
163.44	1407
163.52	1419
163.73	1475
164.24	1551
164.73	1471
164.87	1583
165.00	1551
165.14	1403
165.23	1415
165.30	1575
165.32	1443
165.76	1443
165.90	1591
165.95	1471
166.00	1535
166.34	1575
166.43	1399
166.47	1587
167.02	1587
167.15	1463
167.39	1599
167.43	1419
167.46	1439
167.76	1403
167.80	249
167.80	1395
168.19	1403
168.55	265
168.61	1415
168.96	1619
169.00	93
169.03	1451
169.06	1479
169.11	1459
169.27	1419
169.34	1395
169.65	1391
169.81	1399
170.08	225
170.14	1459
170.48	1447
170.48	1455
170.51	1575
170.81	1575
171.05	1387
171.15	1563
171.25	237
171.30	165
171.33	1551
171.54	1435
171.60	169
171.68	161
171.84	1399
171.88	1547
172.30	1443
172.42	1399
172.48	9
172.60	1455
172.73	157
172.90	13
173.38	1467
173.65	1435
173.80	53
174.45	33
174.63	49
174.65	1435
174.77	1407
174.87	1395
175.02	1399
175.22	1411
175.85	1423
176.09	1543
176.18	1439
176.48	1407
176.76	1399
176.83	1423
177.15	1467
177.19	1439
177.51	1431
177.65	1459
177.85	1559
178.02	1435
178.23	1415
178.42	1439
178.54	1451
178.54	1419
178.85	1467
178.92	1599
179.13	1463
179.15	1595
179.45	1399
179.65	1471
179.89	1463
180.09	1479
180.19	1463
180.45	1439
180.57	1435
180.59	1455
180.94	1455
181.01	1463
181.07	1547
181.60	1423
181.61	1415
181.75	1563
181.90	1535
182.04	1483
182.04	1423
182.46	1619
182.75	249
182.83	1467
182.85	1571
183.09	1471
183.20	225
183.58	1403
183.61	1427
183.81	1555
183.85	89
183.88	113
184.77	1611
184.90	1587
185.05	1611
185.69	1583
185.70	237
185.93	73
186.15	1463
186.35	1523
186.57	1431
186.84	1571
187.51	1395
188.25	1407
188.38	1459
189.08	1455
189.24	1555
189.35	261
189.48	1439
189.79	1459
189.85	1387
189.88	165
190.04	1595
190.15	1407
190.18	221
190.46	1407
190.72	1599
190.90	169
190.98	161
191.08	29
191.09	1455
191.20	141
191.48	137
191.78	25
191.80	1411
191.98	1483
192.03	1603
192.46	1431
192.50	1451
192.64	1463
192.68	145
192.68	1399
193.09	1559
193.21	1395
193.41	1427
193.89	1407
193.91	1543
193.96	1451
194.26	1387
194.38	1415
194.69	1483
195.03	1463
195.15	1611
195.45	1607
195.71	1459
196.28	1527
196.31	1395
196.50	1407
196.74	1423
197.21	1483
197.75	1463
198.43	1451
198.77	1443
198.80	1427
199.18	1407
199.44	1399
200.17	1543
200.21	1463
200.52	1415
200.75	1447
201.21	1591
201.24	1407
201.43	1407
201.46	1431
201.70	1411
202.23	1427
202.87	1403
203.08	1411
203.10	261
203.23	221
203.88	1431
204.03	1599
204.35	1427
204.41	1583
204.59	1459
204.65	1439
204.74	1463
205.00	1551
205.13	1447
205.18	57
205.20	1439
205.69	1435
205.71	1475
205.84	1559
205.95	1439
205.96	1403
206.15	1479
206.78	1463
207.34	1547
207.80	1411
208.04	1411
208.05	153
208.09	1399
208.40	157
208.58	1471
208.63	1471
208.65	1443
208.73	149
208.89	1415
209.12	1395
209.43	1567
209.73	5
209.73	161
209.92	1455
209.94	1583
210.10	33
210.10	1399
210.14	1459
210.23	1
210.38	9
210.65	13
210.74	1479
210.99	1395
211.02	1391
211.19	1439
211.29	1399
211.34	1395
211.54	1475
211.55	1411
211.72	1415
212.12	1403
212.15	1427
212.20	1447
212.29	1475
212.60	1431
213.11	1391
213.16	1387
213.28	1391
213.42	1551
213.51	1451
214.13	1423
214.20	1543
214.32	1427
214.41	1427
214.69	1411
214.69	1467
215.15	1427
215.46	1471
215.62	1415
215.79	1435
216.00	1395
216.17	1463
216.19	1463
216.28	1391
216.64	1451
216.87	1447
217.07	1611
217.39	1423
217.79	1483
217.93	1451
217.97	1483
218.00	1479
218.10	1483
218.11	1471
218.37	1419
218.83	1427
218.98	1439
219.00	1443
219.17	1427
219.19	1395
219.57	1459
219.76	1479
220.17	1547
220.21	1435
220.25	1399
220.35	1471
220.72	1603
220.84	1479
220.92	1415
221.51	1407
221.55	1563
221.62	1423
221.80	77
222.83	1463
223.22	1551
223.23	1483
223.25	1391
223.35	1411
223.38	133
223.48	1595
223.76	1459
223.80	1439
224.16	1543
224.20	1423
224.27	1539
224.84	1611
224.89	1591
225.23	121
225.35	1611
225.38	1427
225.55	1403
225.70	1535
225.90	1387
226.15	1391
226.64	1475
226.65	1539
226.94	1479
226.94	1463
226.95	1435
227.06	1551
227.23	1555
227.42	1455
227.45	1431
227.60	1575
227.70	153
227.70	157
228.10	1419
228.11	1439
228.22	1555
228.42	1439
228.75	5
228.80	1427
228.97	1447
229.04	1459
229.11	1539
229.33	149
229.54	1415
229.76	1599
229.91	1531
229.93	261
230.08	189
230.60	9
230.63	193
230.70	1423
230.90	1459
231.34	1415
231.58	201
231.70	1447
231.71	1475
231.95	1471
232.15	41
232.38	1451
232.57	1415
232.64	1551
